Chr,start,end,pid,gid,strand,07-08-095-0,07-08-120-8,07-08-122-0,07-08-123-1,07-08-015-6,07-08-017-3,07-08-026-9,07-08-128-3,07-08-117-4,07-01-100-6,07-01-068-3,07-01-105-2,07-01-083-8,07-01-108-1,07-01-124-3,07-01-103-4,07-08-125-4,07-08-144-3,07-08-142-7,07-08-156-0,07-08-137-5,07-08-112-6,07-08-096-6,07-07-064-2,07-07-060-3,07-07-062-6,07-07-077-6,07-02-085-4,07-02-092-3,07-02-095-2,07-02-093-4,07-02-096-8,07-02-106-1,07-02-091-0,07-02-076-7,07-01-002-4,07-01-130-1,07-01-139-3,07-01-141-2,07-01-151-4,07-08-106-4,07-08-091-3,07-08-081-0,07-08-113-5,07-07-093-1,07-07-111-8,07-02-067-2,07-02-103-5,07-02-125-1,07-02-134-9,07-02-118-5,07-02-126-7,07-02-122-2,07-02-109-0,07-08-013-9,07-08-021-1,07-08-010-2,07-08-007-1,07-08-014-1,07-08-003-7,07-08-028-2,07-01-010-5,07-01-006-9,07-01-001-1,07-02-002-5,07-02-009-4,07-02-018-9,07-02-022-1,07-02-039-5,07-02-017-0,07-02-034-8,07-02-027-8,07-08-034-6,07-08-031-4,07-08-046-1,07-08-068-9,07-08-049-0,07-08-065-8,07-08-051-7,07-07-012-9,07-07-010-1,07-07-005-8,07-07-016-4,07-07-020-6,07-07-018-6,07-01-013-3,07-01-034-1,07-01-028-5,07-01-039-4,07-01-060-8,07-01-040-9,07-01-038-7,07-08-154-1,07-08-140-4,07-08-150-2,07-02-023-2,07-02-019-1,07-02-038-2,07-02-045-9,07-02-046-3,07-02-048-5,07-02-057-4,07-07-019-3,07-07-023-4,07-07-029-9,07-07-036-6,07-01-044-5,07-01-061-2,07-01-166-9,07-01-074-3,07-02-141-7,07-02-139-6,07-02-147-2,07-08-060-4,07-08-151-8,07-08-160-0,07-08-163-7,07-08-085-2,07-08-082-3,07-08-103-8
chr2,113705011,113705012,SLC35F5,SLC35F5,-1,6.969555723,7.130820679,6.42192172,6.397034916,6.407114698,6.836267288,6.988342122,6.392910316,6.567632947,6.761592803,6.904554579,6.859297712,7.035188991,7.030863328,7.047465747,6.761135547,5.937233377,6.876069001,6.986812868,6.902855794,6.53826667,6.425740719,7.018509835,6.922630089,7.048804012,6.204287015,7.083708192,7.30756517,6.673394853,6.757984149,6.942445572,6.916415969,7.510349556,6.724299577,6.871897941,6.400664968,6.915262119,7.582426389,6.830821917,6.539424968,7.242207393,7.296454027,6.871029194,7.224542736,6.769172277,6.921252857,7.132508096,6.363474417,6.675763309,7.031881914,6.789777059,7.245977026,7.087986438,6.7005662,6.91884449,6.256005911,6.550328408,6.688637366,6.687680308,6.351350435,7.036520592,6.343011953,6.697498063,7.017062913,7.047375479,6.488012931,7.030748072,7.160580561,7.491831206,7.057345515,6.966250995,7.247614645,6.890408379,6.66960393,7.308750727,6.804304877,7.461843201,7.06168495,6.851470396,6.740997174,7.038764246,7.02712106,6.680399442,7.135924924,7.221395767,7.118527115,7.174611159,7.100874326,6.888180374,6.950529031,7.161931537,6.986384373,7.185081228,6.427797383,6.868843592,7.00953543,7.251743135,6.629276869,7.352949584,6.750081642,7.060128854,6.127547851,7.101477594,7.300115245,6.802910522,7.216818257,6.469683281,7.214945947,6.994027547,6.655781645,7.0507291,5.851972596,7.009871403,6.922284585,6.648702742,6.371136029,6.799315991,7.015328913,6.502650274,5.82571815
chr11,62771303,62771304,TAF6L,TAF6L,1,4.990260117,4.879554145,4.945308941,4.449502336,5.379483579,4.864281664,5.426325553,5.098816429,5.552578601,4.367236235,5.22486379,5.831721468,5.443421312,5.565364494,5.217092208,4.958367894,5.52468543,5.2911065,4.707044446,5.198223063,5.360830409,4.965060555,4.948896984,4.660356799,5.10038851,5.836696678,5.045071343,5.6810834,5.752414852,5.27588534,4.216914873,5.403052265,4.800019089,5.900201391,5.097948229,5.970030614,4.939877419,5.414895902,5.664340926,5.870552,4.536492733,5.213627596,5.317027003,5.060395455,5.293226503,5.20899625,5.72454017,5.652023387,5.829898202,5.648126505,5.739359152,5.866581399,5.271867226,5.8266075,4.606179316,4.827162613,5.87061303,4.950775967,5.451556004,5.86913495,5.323919546,5.636397186,4.938302521,5.570262851,5.371699415,5.766728959,6.152968392,5.763955098,5.021907214,5.57632088,5.274936513,5.727140871,5.510892793,5.555607159,5.698827482,5.577733756,5.585460694,5.499397888,5.422627097,5.361188163,5.81466247,5.56372054,5.186059822,5.395107004,5.696057249,5.533564615,5.570634281,5.979442932,5.491920082,5.283921265,5.651115928,5.164772371,5.349344505,6.180515323,6.018324491,5.590136509,5.289972585,5.20005018,5.122135101,5.453015608,5.523260642,5.23840844,5.444365308,5.260586881,5.813915114,4.848534527,5.603395226,5.912693901,5.065201161,5.64610991,5.085606586,4.735685558,5.661699209,5.651777824,5.264177792,5.040892666,5.776365911,5.581322177,5.274914531,5.713060349
chr11,18239223,18239224,SAA2,SAA2,-1,6.744316813,6.038346404,5.113990776,4.854197891,5.379483579,3.548505796,6.53719877,5.843114669,6.50644943,7.068774312,6.71460361,6.448392828,6.192613209,8.096797598,7.141078798,7.671085942,6.832616374,6.680470605,6.137864943,5.993271089,6.789120315,6.891059973,6.858501965,6.050063008,6.187149822,6.438532998,8.216827176,6.777808171,6.233650841,6.535036311,7.739375955,7.169534906,5.874312871,6.792422298,6.477685592,7.727596222,7.897219522,6.874979881,6.879639565,7.516167694,5.723114023,6.269370148,7.563502869,7.093739225,5.706688147,6.204452324,5.802966817,7.701459772,7.00354629,6.471248743,7.19384344,7.847779092,7.394689088,6.840573679,6.692963082,5.374650408,4.688578346,4.514676852,6.713080525,6.773403485,4.436739376,6.929069478,7.930440403,6.103814822,7.950264144,5.454516019,6.729224197,7.576279695,6.715038019,6.15442971,6.302268495,6.87321913,6.41995776,6.852961638,6.316155508,6.779049176,4.716247301,6.967241746,5.314204637,7.384204816,6.534768331,6.394966082,5.300016012,4.8594398,5.882116338,7.425415811,6.911104435,5.707070661,6.261675611,6.048343822,7.322396209,7.835835609,6.793934349,5.921562094,7.090335736,6.30699453,5.63227976,6.588848443,6.72796878,6.087854015,6.024369091,6.317309268,5.96397407,7.612729589,6.465991811,7.41539109,6.996698433,7.501483182,7.390709146,8.09669242,5.274801614,7.599103169,6.679018685,7.306381984,6.207594264,6.086044703,6.481005618,6.544070781,6.120133016,7.401621311
chr4,78887127,78887128,PAQR3,PAQR3,-1,4.673927485,3.675195646,4.042606143,4.21099025,4.355371123,4.814095907,4.365296119,4.598611546,5.13417425,4.928193272,4.686649549,4.71032636,4.713260896,4.666809757,4.944471754,4.958367894,3.630178559,4.481537157,4.249054802,4.266754445,4.291409009,5.239499724,4.738679277,3.971285895,5.076343036,3.819623165,4.036803727,4.772875876,4.359181723,4.741227921,4.450114049,4.027760945,4.571750101,4.234426844,4.586787029,4.591518991,5.38444087,5.231449761,3.866243972,3.220569708,3.930771672,5.104693224,3.803765967,4.709638707,4.22220704,4.741603345,4.34924885,4.860388923,3.704802982,5.189761574,4.89377478,4.337981341,5.258127169,4.919015033,4.381862018,3.857115835,3.737487947,3.886645629,4.648721279,4.203360404,5.337659603,3.67345928,3.440275657,4.509721309,3.505716763,4.464166189,4.414265657,4.337254682,5.021907214,4.843906378,4.978405195,5.177225317,4.821022316,4.660689205,5.063913159,5.074623009,4.896819547,4.7680459,4.429140404,4.172154339,4.796590897,4.398472025,4.777594977,4.506424027,5.182318245,5.512031453,5.214203338,5.506373311,5.100638706,3.327360527,4.445306391,4.560392417,4.485979197,4.316903792,4.912282854,5.066262518,5.583862631,3.826896762,4.806107608,4.557857973,4.607473646,3.452238848,3.956919313,4.568709176,4.74659209,4.443278048,4.69045196,4.207936888,4.832316366,4.148990758,4.733500342,4.237566317,5.087153324,3.913384526,4.63614657,4.206177281,4.611688987,4.481786503,4.342028727,3.818928984
chr18,75210755,75210756,TSHZ1,TSHZ1,1,4.636207819,3.497408527,4.473240497,4.144647755,3.856917616,4.888734708,4.04781393,4.792880367,3.147594766,2.918478118,2.885553617,3.785427815,4.53268865,3.941669598,3.188140834,3.553977639,5.52468543,4.050902803,3.891007281,3.644121526,4.072399227,3.978735491,4.195536952,3.911164902,4.657258704,4.528843769,3.085713328,3.868453536,3.25964605,3.285163153,3.338221169,3.276788493,3.740147633,4.552788324,3.973141774,4.285187751,3.950684174,3.436269553,3.98997934,4.923368699,3.844615028,3.575225836,3.905049303,3.669374837,4.348840478,2.940507414,4.870081013,5.046802048,4.834683265,3.105228064,4.105278885,3.777680894,3.616857227,3.653872965,3.617674955,4.655975963,4.585484853,3.401218802,4.058483836,4.371305041,4.216473256,4.576162079,3.584665567,4.062262332,3.760973818,4.678290994,4.448617162,4.546201572,3.415728227,4.569467209,4.81451911,4.14217837,3.653727571,4.730510655,3.902758367,4.697148923,4.268788324,3.862905086,3.565461875,3.874072986,3.734663148,4.810003581,4.256762814,3.681102558,4.190633513,3.314730013,3.534292433,3.527746962,4.42979837,3.46708529,4.147225038,4.304378438,4.041677103,4.511406816,3.8876208,4.334074064,3.798496713,4.507139766,3.628803076,4.355549798,4.636917423,4.066347694,4.215231308,4.568709176,3.927704772,4.278218802,3.778679143,4.384093843,4.177227779,4.384368821,3.980810396,4.797524812,4.271992999,4.435082133,3.816125236,4.548778944,4.199791196,3.81578743,4.388949775,4.240755649
chr1,43164175,43164176,EBNA1BP2,EBNA1BP2,-1,6.761937735,6.56385067,6.500135724,6.897648147,6.975034715,6.227536621,6.892724856,6.761297722,7.17734211,7.404253043,7.105602098,7.018978026,6.986864543,7.169310098,7.166039542,7.338933176,6.697923166,6.989502258,6.438227688,6.588682539,6.789120315,7.035449882,6.773613067,6.761717514,6.84330337,6.746225087,7.257418336,6.900463931,7.375915739,6.968427728,6.608026533,7.030372158,6.882644146,7.241090575,6.944616075,7.26762938,7.031799908,7.324177045,7.078604239,7.030115511,6.476883244,6.757198465,6.793895723,6.752026017,6.91958912,6.763392034,7.120307643,7.293348331,7.09811571,6.865632571,6.939154683,6.85793385,6.651430376,6.572527009,6.676568644,6.741432739,6.937029429,6.529752172,6.791480528,6.724597307,6.895009872,6.980676592,6.744376755,6.885588211,6.403269494,7.083970439,7.181333283,6.980361225,6.998016594,6.722500431,6.838721459,6.625068962,6.440666657,6.968238161,7.078500695,7.061590445,6.777447458,6.553220587,6.458091777,7.043997987,6.823614071,6.796779886,6.703594396,6.652343565,6.778357154,6.992024394,6.966706501,6.823988413,7.080562929,6.632069551,6.696267965,6.829766206,6.574464139,6.894410487,6.906156751,6.843570999,6.937927685,7.097515763,6.563537304,6.738231924,7.065552526,6.562042857,6.939129999,6.301970802,6.604256183,6.695986094,6.964814372,6.971817484,6.731463764,6.69383295,6.765400426,7.061819764,6.976640873,6.524299722,6.293258856,7.022006207,6.774261323,6.803714598,6.63017981,7.369457988
chr16,67644919,67644920,CARMIL2,CARMIL2,1,1.098242798,-2.433328811,-2.065918314,-2.264743181,-2.120362308,-2.006083056,-0.389591383,-2.19580432,-0.022330235,0.516379674,1.748050093,0.84682836,1.473794961,1.786391373,-0.43635003,1.969015139,1.804207959,-0.472659154,-0.673777338,1.126273221,1.601093508,0.572743132,1.568754275,-1.643423949,-0.233512227,2.886737361,1.681323073,1.752976318,-0.284674466,2.523322891,2.084464577,0.72659141,0.664859505,0.701931764,2.121664298,2.500916442,2.276912406,1.670734807,0.122082876,-0.749056643,-0.592790284,-0.567732118,-0.392631245,1.400886001,1.360913311,2.144040808,0.562652488,0.487834755,-2.403721475,-1.752752931,1.925955185,1.982500686,-0.127303868,1.727873546,2.032712454,2.059608699,2.263556759,-2.380140912,1.798616709,1.563950119,0.423915336,0.734859825,2.73666866,2.653456787,0.873448547,2.322810339,2.287153739,1.240393142,3.350139886,-0.559815808,0.566591597,1.911880751,0.530345156,1.829288809,-0.293638846,-2.044318064,1.294783533,0.403473468,-2.365275463,1.643775367,-2.098226866,0.033899593,0.581197764,1.018137546,0.917615019,0.041711518,1.620022308,0.662676542,0.271369008,-0.970320022,2.464415214,2.747160928,-1.889060235,-0.69804655,1.351567899,1.322101422,0.559030778,1.152297049,2.464416258,0.986315988,1.466992422,1.007454005,-0.130543528,-0.716693042,2.406167651,1.896789695,1.065961095,1.400581966,-0.680753216,1.015135011,-2.209014163,2.281509665,1.875102847,2.299567162,-2.523724767,-0.071807466,1.441763986,-0.828068759,1.123605208,-0.32402897
chr10,62183035,62183036,RTKN2,RTKN2,-1,3.873536511,3.756495748,2.688969188,4.21099025,4.146424233,3.721837399,3.580034968,4.279929111,1.562632266,4.048874755,3.818439421,3.168756455,2.004309678,2.970815944,2.226614982,2.129479811,3.298972651,3.3686431,4.249054802,3.732930793,3.427064108,2.64313246,2.838843439,3.40097017,2.088415868,1.30177486,1.05329185,3.106613273,2.885250535,3.614470779,4.165384573,2.963630607,2.9867876,2.286894264,2.352989844,2.955482306,2.408156939,4.393200831,2.444010971,2.951383075,2.466103405,4.290248877,2.666262444,3.226856601,3.793872718,2.651000796,3.37000741,1.587370429,2.240134715,3.975167523,3.815772268,2.75301884,2.305655539,3.653872965,4.049785968,4.353791803,2.032231212,4.779730425,1.943006619,1.32294202,3.231270258,2.088496779,4.787294733,3.410185636,0.873448547,2.142238094,1.498657844,3.199751158,3.20927735,1.762112287,1.846699516,2.298903874,4.999114639,3.469746423,3.250681671,2.479243892,4.102138455,4.01228271,3.824549096,1.11326065,3.328037888,3.138236253,2.965861615,3.205764549,2.14000744,3.814301022,2.963976709,3.281586375,2.218901588,5.404719409,1.916927419,1.705340753,2.198402607,3.866738069,2.302658299,3.605035385,2.880958873,3.680676021,3.71495972,3.544311442,4.029928616,2.791725314,4.306861784,2.742738576,4.394485846,4.058253118,3.025319111,2.799131343,2.8635673,2.79940632,3.81335365,-2.362346525,2.055675092,3.321262233,4.346639953,4.049207935,2.969010989,2.796422105,4.268655541,3.448560534
chr9,68232003,68232004,CBWD3,CBWD3,1,-2.60219692,0.374026111,-0.480955813,0.057184913,-0.535399807,-2.006083056,-1.974553883,-2.19580432,-1.607292736,0.030952847,-2.158840502,-2.323096642,-0.111167539,-0.088077745,-0.43635003,-0.533485202,-1.65522366,-2.057621654,-0.673777338,-2.333158398,-1.858338111,-1.749184963,-0.933746065,-0.058461449,-1.818474727,-2.157656758,-2.406139768,0.168013818,-1.869636967,0.807115857,-0.03101264,-0.495801011,-2.142495417,0.216504936,-0.079969563,-2.25397106,-2.115405017,0.571199133,0.122082876,-0.749056643,-2.177752785,-2.152694619,-0.392631245,-0.473583117,-0.961014784,0.218041389,-0.174313106,-2.319520167,-2.403721475,0.569175164,-0.576545155,-2.104962155,0.358122959,0.628337872,-2.359604969,-0.747746223,-2.491330744,-0.058212817,-2.449310804,-2.136489599,-0.798477085,-0.113137082,-2.392614357,-0.619561708,0.873448547,-0.179690001,0.36115432,-1.929531859,-0.491162368,-0.559815808,-2.240763325,-1.788558967,-2.277009766,-0.673211531,0.443326748,-2.044318064,-1.512571389,-1.918454627,-0.043347368,-2.056664352,-0.513264366,-2.288028502,-1.003764736,-0.566824955,-0.667347482,0.041711518,-2.080417411,-2.14467838,-0.214057819,-0.233354428,-1.783512299,-2.382122089,-0.304097734,-2.283009051,-2.555322696,-0.262861079,-1.025931722,-0.963180168,-2.393564737,-2.183609013,-1.992439197,-2.162470996,0.606422066,-0.716693042,-2.548028659,-2.351137818,-2.103963906,-0.473887152,-2.265715717,-2.15478999,-2.209014163,-0.777384024,-2.031787749,-2.744826957,-2.523724767,-2.393735561,-0.32377076,-2.41303126,0.230520412,-1.90899147
chr15,51952106,51952107,MAPK6,MAPK6,1,6.422942642,7.142210436,7.189110256,6.052669432,6.871159538,6.752140159,6.278111549,6.331672686,6.072187364,6.412928325,7.235622192,6.038847132,5.85076442,6.153508242,6.521719289,6.303617064,6.14567624,6.241586364,6.445163735,6.458004491,6.893205948,6.746670064,7.374592965,6.4064246,5.916234893,6.017268924,6.741065156,6.114432777,5.349531553,6.370448341,6.578781713,6.032978654,6.730948696,5.987333982,6.156523055,6.304449653,6.388420721,6.606194554,6.497122307,5.779723022,6.210264501,6.390337202,6.753725285,6.329471668,6.549419738,6.040771537,6.23507783,5.686104382,5.556280457,6.528017839,6.419692926,6.619551698,6.374135277,6.156373305,6.725203419,6.35028586,5.536575253,6.925920778,6.525103786,5.625061634,6.490004527,5.918081649,7.31301803,6.471432824,7.276034306,6.420222841,5.827128785,6.12031669,6.459150507,6.181651178,6.36286302,6.272136964,6.786385315,6.459502391,5.947947141,6.037830978,6.548124543,6.721790309,6.817118891,6.356963577,6.106344278,6.150763351,6.149365022,5.992870787,6.127068385,6.661320162,6.537968092,6.020228546,6.125792183,6.48089109,6.920391274,6.659537063,6.574464139,5.653628888,6.189511141,6.276297732,6.639404195,6.687871523,6.823181121,6.835981715,5.356288958,7.16170955,5.949829888,6.620185394,6.711714604,6.640384028,6.34311932,6.3799422,6.770457896,5.895058559,5.873134878,6.042794938,5.661699209,6.084895778,7.055591171,6.209890784,6.390474757,6.572810677,6.994918134,6.162470892
chr1,24556111,24556112,NCMAP,NCMAP,1,2.35199939,4.842795595,4.754260648,3.227109915,4.069462251,4.403307881,3.640155961,2.559083182,1.200062186,4.529203714,4.316892929,4.497082321,4.031790414,4.257697092,4.001055282,4.675968164,2.98863253,3.919658269,4.901131498,4.722124038,3.427064108,4.517601578,3.89068237,3.566029416,3.853950615,4.528843769,4.559644516,4.513788654,4.539753969,5.179670025,3.938613711,3.752126502,4.544005111,4.581077369,4.92901922,3.895776059,5.04446632,3.829933401,4.486655308,2.420868358,3.655137229,4.386464193,4.592261862,4.091201502,5.031451543,4.403907934,3.450177759,2.724873953,4.337745512,4.476065759,4.213531775,4.494950687,4.089926848,4.420895793,4.116128462,4.110234772,4.166880739,2.664253208,4.89941735,3.929599592,4.124355054,3.939974255,4.083119074,4.665840511,4.818306993,3.364630515,2.794113728,3.625056993,4.227655879,5.168104647,3.736516598,4.440259723,4.799805831,2.134143391,3.075594964,4.365072872,4.595953068,4.19006983,4.402908862,4.737751515,3.259325138,4.654486004,5.359639994,2.706193539,2.50257752,3.410945328,4.259432592,2.899715739,3.730800626,4.212901802,4.282576891,4.512695675,4.485979197,4.346347569,2.730079523,3.824601763,3.497630234,4.32222205,5.183864091,4.292124418,3.13684382,4.848756259,4.43424109,4.073383888,3.791821344,4.156656822,3.623956549,4.448944988,5.185495395,4.445122852,2.835379956,3.36557393,2.826193246,3.698116539,3.358918282,3.537001776,3.376668958,3.469611789,2.552448507,3.517273284
chr16,28842411,28842412,TUFM,TUFM,-1,8.225145784,7.853228951,8.225252385,8.469119538,8.533378471,8.356956575,8.512281138,8.419825317,8.955903536,8.322814216,8.432681844,8.540315317,8.762276573,8.645502564,8.359148534,8.499019763,8.117915547,8.486376796,8.228095183,8.36467796,8.595961183,8.578367681,8.133240045,8.574533748,8.71193161,8.629429566,8.421202936,8.764203574,8.886085186,8.676599541,8.319189909,8.53118343,8.562272823,8.759536757,8.401426261,8.408697315,8.554365872,8.305908753,8.527224339,8.464452657,8.372031883,8.393235151,8.43709149,8.43830816,8.311226186,8.528199707,8.6867738,8.635403125,8.551201817,8.705653682,8.543260583,8.508827309,8.132910019,8.359171882,8.254184496,8.409600712,8.655237932,8.194452616,8.32300377,8.678092867,8.429539885,8.568452735,8.252143236,8.556195739,8.438741068,8.724191845,8.674944346,8.420302232,8.563215839,8.547837193,8.543053434,8.504912681,8.320111662,8.556408434,8.655701536,8.549073059,8.628258382,8.485622509,8.351543999,8.618410569,8.530218674,8.469361508,8.254408674,8.646684345,8.350388883,8.921294768,8.471290851,8.653793421,8.484299586,8.112716013,8.354759501,8.251781321,8.515016902,8.724719064,8.379105344,8.318339503,8.354168534,8.387759013,8.160064557,8.446658112,8.574566174,8.38538751,8.596242286,8.415163918,8.310729441,8.460236875,8.604257824,8.538271776,8.198830033,8.446052124,8.455433121,8.436125276,8.603930371,8.082515747,8.104720773,8.472770651,8.371805546,8.569249344,8.27725467,8.659914684
chr6,149658153,149658154,LATS1,LATS1,-1,4.990260117,4.897588067,5.28280984,5.029877567,4.845421977,5.342645099,5.356362995,4.404108522,4.174066978,4.651539257,3.907248688,4.276816201,4.493694519,5.424991837,4.82417752,4.70173126,5.112960665,5.061319418,5.25696,4.924229445,5.301533226,5.813057461,4.376109197,5.275439288,4.781438115,4.528843769,4.252071714,5.594278572,3.556627788,4.409151871,4.85975829,4.109061047,3.96602904,4.161363382,4.874226747,3.103580945,4.224444986,4.903395563,2.754351091,4.005830859,4.877529651,5.104693224,4.498139685,5.518883211,4.195489701,4.766478014,5.380275746,4.123423329,4.196191368,4.7229805,4.998363681,5.013978917,5.402517078,5.040151471,4.21025064,5.543808222,3.617193713,4.675141524,5.15801951,4.092329092,4.982882628,3.868715571,4.016776579,4.334634603,3.836922671,4.257715311,5.116041823,5.210019493,4.842738368,4.932037288,5.226842225,4.811353875,4.688774518,5.036446717,4.991763373,5.155354281,4.595953068,4.875961239,5.150424376,4.954562904,4.501685976,4.988095903,4.591181853,4.356007184,5.482399638,4.479116831,4.953005591,4.725686339,4.702418825,5.333460726,5.271770136,4.18773352,4.450789768,4.22478559,4.542709387,4.448633828,4.444388212,4.591408683,4.786344353,5.217270423,4.157307923,4.977080356,4.393018428,5.132972684,5.446324778,4.746894265,3.918403907,5.101021684,4.554463245,4.878633011,5.39831615,4.532471238,4.507371062,5.131689989,5.264177792,4.400680305,4.452333228,5.22359336,4.736048445,3.973651579
chr17,19377721,19377722,MAPK7,MAPK7,1,3.737653083,3.79548988,3.7669717,3.463177273,3.089091058,4.260703485,4.468389612,3.87028487,3.147594766,3.200877848,2.970442515,3.103168113,4.281149883,2.414422596,4.168512028,3.307817052,3.38917046,3.227780565,3.413685504,3.895660293,3.499213894,3.923240379,3.785072182,3.310772361,3.225919392,2.486199431,3.743607351,2.97536874,4.152730846,3.832650949,3.875877955,3.941604301,3.740147633,3.386429938,3.430992356,3.578918954,2.928989103,3.04924643,3.581514495,4.677208111,4.297980646,4.355100022,3.51425935,4.131278942,3.520111905,3.962202485,1.700156012,3.352905175,4.390694392,3.376530086,3.815772268,4.234887848,3.993711533,4.049801641,2.395282534,3.093556031,3.658416376,4.465349139,4.469552433,3.840790325,3.344480869,3.793753514,4.236742263,3.153027796,4.660044909,3.189543809,2.562788182,3.798388596,4.07362225,3.583142146,4.099086678,4.094084082,4.821022316,3.099377973,3.406800872,3.381946691,3.77283083,3.636134224,3.416084251,3.671256103,3.328037888,3.38439684,4.5711441,3.520637886,4.489157004,3.501143137,4.069329709,4.08414031,3.730800626,3.983876288,3.425941066,2.90328013,3.320393131,2.846273966,4.014532912,3.718991575,3.578930336,3.791707334,3.756182382,1.903853828,3.890203853,4.780043509,4.215231308,3.927163147,3.680790031,2.934264401,3.568461436,3.669070802,4.177227779,3.953734467,4.166025268,4.012692906,3.177665617,3.18591038,3.984069873,3.387624152,3.544125704,3.368328453,3.993021098,3.763433871
chr20,19212646,19212647,SLC24A3,SLC24A3,1,0.567728081,1.473561785,2.326399109,3.092808823,2.127565206,3.038311064,-0.389591383,1.504635398,1.562632266,-0.706012747,0.163087593,-0.001168547,-0.111167539,0.648887849,-2.021312531,-2.118447703,-1.65522366,1.112303347,2.385116351,-2.333158398,1.31158689,1.058169959,0.288646356,1.816007669,-1.818474727,1.54278296,-0.821177268,0.168013818,0.452291128,-2.000239065,-1.615975141,-2.080763512,2.249822006,0.216504936,0.768027344,-2.25397106,-2.115405017,-2.236155789,2.323716737,2.795263873,2.070174729,2.239622804,-0.392631245,1.111379384,-0.22404919,0.218041389,1.700156012,0.002407928,-0.818758974,1.054601991,-2.161507656,-0.519999655,-2.449231963,2.344544906,-0.774642468,-2.332708724,-2.491330744,1.526749684,-0.864348303,-2.136489599,0.423915336,-2.435065177,-2.392614357,1.882938633,1.358875374,-0.179690001,0.846581148,-1.929531859,-0.491162368,1.025146693,0.929161676,0.533369128,0.044918328,0.063754063,0.443326748,0.763036858,1.94686023,0.403473468,1.094156156,0.75069057,1.361204752,0.51932642,1.318163358,1.307644163,1.448129736,-1.543250982,-2.080417411,0.177249715,-2.535985914,2.088573667,-1.783512299,1.318317629,-0.304097734,1.417430667,0.252032226,0.874642445,2.032961967,1.358747926,-0.808602236,1.516830705,1.466992422,-2.162470996,3.413776988,0.868269458,0.911402959,-0.766175318,1.80292669,-2.058849653,-0.680753216,-0.569827489,3.623875851,-0.777384024,-0.446825248,-2.744826957,-0.938762266,-0.808773061,-2.645698855,-0.828068759,1.671093004,-1.90899147
